,subject,problem,group,choice,samplesize,Lx0,Lp0,Lf0,Lx1,Lp1,Lf1,Hx0,Hp0,Hf0,Hx1,Hp1,Hf1
0,0,0,0,0,100,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.898,0.0,0.2,0.102
1,1,0,0,0,73,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.864,0.0,0.2,0.136
2,2,0,0,0,28,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.615,0.0,0.2,0.385
3,3,0,0,0,69,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.857,0.0,0.2,0.143
4,4,0,0,0,65,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.88,0.0,0.2,0.12
5,5,0,0,0,57,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.846,0.0,0.2,0.154
6,6,0,0,0,85,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.9,0.0,0.2,0.1
7,7,0,0,0,35,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.733,0.0,0.2,0.267
8,8,0,0,0,85,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.9,0.0,0.2,0.1
9,9,0,0,0,60,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.839,0.0,0.2,0.161
10,10,0,0,0,51,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.821,0.0,0.2,0.179
11,11,0,0,0,52,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.8,0.0,0.2,0.2
12,12,0,0,0,46,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.773,0.0,0.2,0.227
13,13,0,0,0,35,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.706,0.0,0.2,0.294
14,14,0,0,0,20,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.583,0.0,0.2,0.417
15,15,0,0,0,18,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.545,0.0,0.2,0.455
16,16,0,0,0,47,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.808,0.0,0.2,0.192
17,17,0,0,0,55,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.821,0.0,0.2,0.179
18,18,0,0,0,30,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.667,0.0,0.2,0.333
19,19,0,0,0,34,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.737,0.0,0.2,0.263
20,0,1,0,1,52,3.0,0.25,0.091,0.0,0.75,0.909,4.0,0.2,0.167,0.0,0.8,0.833
21,1,1,0,1,61,3.0,0.25,0.2,0.0,0.75,0.8,4.0,0.2,0.222,0.0,0.8,0.778
22,2,1,0,1,52,3.0,0.25,0.357,0.0,0.75,0.643,4.0,0.2,0.333,0.0,0.8,0.667
23,3,1,0,1,155,3.0,0.25,0.296,0.0,0.75,0.704,4.0,0.2,0.202,0.0,0.8,0.798
24,4,1,0,1,22,3.0,0.25,0.308,0.0,0.75,0.692,4.0,0.2,0.556,0.0,0.8,0.444
25,5,1,0,0,200,3.0,0.25,0.271,0.0,0.75,0.729,4.0,0.2,0.125,0.0,0.8,0.875
26,6,1,0,1,34,3.0,0.25,0.059,0.0,0.75,0.941,4.0,0.2,0.176,0.0,0.8,0.824
27,7,1,0,1,33,3.0,0.25,0.222,0.0,0.75,0.778,4.0,0.2,0.333,0.0,0.8,0.667
28,8,1,0,0,200,3.0,0.25,0.319,0.0,0.75,0.681,4.0,0.2,0.16,0.0,0.8,0.84
29,9,1,0,0,88,3.0,0.25,0.351,0.0,0.75,0.649,4.0,0.2,0.137,0.0,0.8,0.863
30,10,1,0,1,9,3.0,0.25,0.0,0.0,0.75,1.0,4.0,0.2,0.6,0.0,0.8,0.4
31,11,1,0,1,22,3.0,0.25,0.167,0.0,0.75,0.833,4.0,0.2,0.312,0.0,0.8,0.688
32,12,1,0,1,29,3.0,0.25,0.0,0.0,0.75,1.0,4.0,0.2,0.25,0.0,0.8,0.75
33,13,1,0,1,18,3.0,0.25,0.3,0.0,0.75,0.7,4.0,0.2,0.625,0.0,0.8,0.375
34,14,1,0,1,117,3.0,0.25,0.262,0.0,0.75,0.738,4.0,0.2,0.196,0.0,0.8,0.804
35,15,1,0,1,173,3.0,0.25,0.301,0.0,0.75,0.699,4.0,0.2,0.2,0.0,0.8,0.8
36,16,1,0,1,48,3.0,0.25,0.179,0.0,0.75,0.821,4.0,0.2,0.2,0.0,0.8,0.8
37,17,1,0,1,36,3.0,0.25,0.25,0.0,0.75,0.75,4.0,0.2,0.312,0.0,0.8,0.688
38,18,1,0,0,74,3.0,0.25,0.429,0.0,0.75,0.571,4.0,0.2,0.188,0.0,0.8,0.812
39,19,1,0,1,43,3.0,0.25,0.292,0.0,0.75,0.708,4.0,0.2,0.316,0.0,0.8,0.684
40,0,2,0,1,18,-32.0,0.1,0.125,0.0,0.9,0.875,-3.0,1.0,1.0,0.0,0.0,0.0
41,1,2,0,0,12,-32.0,0.1,0.0,0.0,0.9,1.0,-3.0,1.0,1.0,0.0,0.0,0.0
42,2,2,0,1,16,-32.0,0.1,0.125,0.0,0.9,0.875,-3.0,1.0,1.0,0.0,0.0,0.0
43,3,2,0,1,13,-32.0,0.1,0.0,0.0,0.9,1.0,-3.0,1.0,1.0,0.0,0.0,0.0
44,4,2,0,0,34,-32.0,0.1,0.0,0.0,0.9,1.0,-3.0,1.0,1.0,0.0,0.0,0.0
45,5,2,0,1,6,-32.0,0.1,0.333,0.0,0.9,0.667,-3.0,1.0,1.0,0.0,0.0,0.0
