,subject,problem,group,choice,samplesize,Lx0,Lp0,Lf0,Lx1,Lp1,Lf1,Hx0,Hp0,Hf0,Hx1,Hp1,Hf1
0,0,0,0,1,19,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.917,0.0,0.2,0.083
1,1,0,0,1,21,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.909,0.0,0.2,0.091
2,2,0,0,1,60,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.778,0.0,0.2,0.222
3,3,0,0,1,11,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,1.0,0.0,0.2,0.0
4,4,0,0,1,34,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.833,0.0,0.2,0.167
5,5,0,0,1,30,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.857,0.0,0.2,0.143
6,6,0,0,1,42,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.81,0.0,0.2,0.19
7,7,0,0,1,46,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.8,0.0,0.2,0.2
8,8,0,0,0,18,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.455,0.0,0.2,0.545
9,9,0,0,1,25,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.909,0.0,0.2,0.091
10,10,0,0,1,25,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.9,0.0,0.2,0.1
11,11,0,0,1,23,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.909,0.0,0.2,0.091
12,12,0,0,1,10,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,1.0,0.0,0.2,0.0
13,13,0,0,1,29,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.857,0.0,0.2,0.143
14,14,0,0,0,25,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.533,0.0,0.2,0.467
15,15,0,0,1,105,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.745,0.0,0.2,0.255
16,16,0,0,1,22,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.909,0.0,0.2,0.091
17,17,0,0,1,70,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.765,0.0,0.2,0.235
18,18,0,0,1,25,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.867,0.0,0.2,0.133
19,19,0,0,1,41,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.824,0.0,0.2,0.176
20,0,1,0,1,12,3.0,0.25,0.333,0.0,0.75,0.667,4.0,0.2,0.667,0.0,0.8,0.333
21,1,1,0,0,157,3.0,0.25,0.289,0.0,0.75,0.711,4.0,0.2,0.176,0.0,0.8,0.824
22,2,1,0,1,73,3.0,0.25,0.167,0.0,0.75,0.833,4.0,0.2,0.161,0.0,0.8,0.839
23,3,1,0,1,12,3.0,0.25,0.167,0.0,0.75,0.833,4.0,0.2,0.5,0.0,0.8,0.5
24,4,1,0,1,56,3.0,0.25,0.233,0.0,0.75,0.767,4.0,0.2,0.269,0.0,0.8,0.731
25,5,1,0,1,68,3.0,0.25,0.189,0.0,0.75,0.811,4.0,0.2,0.194,0.0,0.8,0.806
26,6,1,0,0,48,3.0,0.25,0.32,0.0,0.75,0.68,4.0,0.2,0.13,0.0,0.8,0.87
27,7,1,0,0,58,3.0,0.25,0.276,0.0,0.75,0.724,4.0,0.2,0.103,0.0,0.8,0.897
28,8,1,0,0,43,3.0,0.25,0.227,0.0,0.75,0.773,4.0,0.2,0.048,0.0,0.8,0.952
29,9,1,0,0,63,3.0,0.25,0.265,0.0,0.75,0.735,4.0,0.2,0.103,0.0,0.8,0.897
30,10,1,0,0,32,3.0,0.25,0.286,0.0,0.75,0.714,4.0,0.2,0.0,0.0,0.8,1.0
31,11,1,0,1,35,3.0,0.25,0.19,0.0,0.75,0.81,4.0,0.2,0.286,0.0,0.8,0.714
32,12,1,0,0,53,3.0,0.25,0.304,0.0,0.75,0.696,4.0,0.2,0.133,0.0,0.8,0.867
33,13,1,0,1,77,3.0,0.25,0.371,0.0,0.75,0.629,4.0,0.2,0.31,0.0,0.8,0.69
34,14,1,0,0,142,3.0,0.25,0.254,0.0,0.75,0.746,4.0,0.2,0.147,0.0,0.8,0.853
