,subject,problem,group,choice,samplesize,Lx0,Lp0,Lf0,Lx1,Lp1,Lf1,Hx0,Hp0,Hf0,Hx1,Hp1,Hf1
0,0,0,0,0,29,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.6,0.0,0.2,0.4
1,1,0,0,0,42,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.769,0.0,0.2,0.231
2,2,0,0,0,85,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.872,0.0,0.2,0.128
3,3,0,0,0,36,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.737,0.0,0.2,0.263
4,4,0,0,0,49,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.818,0.0,0.2,0.182
5,5,0,0,0,43,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.75,0.0,0.2,0.25
6,6,0,0,0,49,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.792,0.0,0.2,0.208
7,7,0,0,0,55,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.833,0.0,0.2,0.167
8,8,0,0,0,54,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.821,0.0,0.2,0.179
9,9,0,0,0,91,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.889,0.0,0.2,0.111
10,10,0,0,0,71,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.853,0.0,0.2,0.147
11,11,0,0,0,29,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.667,0.0,0.2,0.333
12,12,0,0,0,40,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.773,0.0,0.2,0.227
13,13,0,0,0,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.808,0.0,0.2,0.192
14,14,0,0,0,41,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.75,0.0,0.2,0.25
15,15,0,0,0,16,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.5,0.0,0.2,0.5
16,16,0,0,0,37,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.706,0.0,0.2,0.294
17,17,0,0,0,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.8,0.0,0.2,0.2
18,18,0,0,0,74,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.864,0.0,0.2,0.136
19,19,0,0,0,32,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.706,0.0,0.2,0.294
20,0,1,0,1,58,3.0,0.25,0.167,0.0,0.75,0.833,4.0,0.2,0.179,0.0,0.8,0.821
21,1,1,0,0,62,3.0,0.25,0.321,0.0,0.75,0.679,4.0,0.2,0.088,0.0,0.8,0.912
22,2,1,0,1,166,3.0,0.25,0.261,0.0,0.75,0.739,4.0,0.2,0.179,0.0,0.8,0.821
23,3,1,0,1,89,3.0,0.25,0.245,0.0,0.75,0.755,4.0,0.2,0.2,0.0,0.8,0.8
24,4,1,0,1,92,3.0,0.25,0.216,0.0,0.75,0.784,4.0,0.2,0.171,0.0,0.8,0.829
25,5,1,0,1,32,3.0,0.25,0.111,0.0,0.75,0.889,4.0,0.2,0.214,0.0,0.8,0.786
26,6,1,0,1,39,3.0,0.25,0.286,0.0,0.75,0.714,4.0,0.2,0.333,0.0,0.8,0.667
27,7,1,0,1,200,3.0,0.25,0.261,0.0,0.75,0.739,4.0,0.2,0.152,0.0,0.8,0.848
28,8,1,0,1,51,3.0,0.25,0.269,0.0,0.75,0.731,4.0,0.2,0.28,0.0,0.8,0.72
29,9,1,0,0,72,3.0,0.25,0.263,0.0,0.75,0.737,4.0,0.2,0.059,0.0,0.8,0.941
30,10,1,0,1,98,3.0,0.25,0.216,0.0,0.75,0.784,4.0,0.2,0.17,0.0,0.8,0.83
31,11,1,0,1,33,3.0,0.25,0.125,0.0,0.75,0.875,4.0,0.2,0.235,0.0,0.8,0.765
32,12,1,0,1,165,3.0,0.25,0.207,0.0,0.75,0.793,4.0,0.2,0.145,0.0,0.8,0.855
