,subject,problem,group,choice,samplesize,Lx0,Lp0,Lf0,Lx1,Lp1,Lf1,Hx0,Hp0,Hf0,Hx1,Hp1,Hf1
0,0,0,0,0,25,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.778,0.0,0.2,0.222
1,1,0,0,0,19,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.667,0.0,0.2,0.333
2,2,0,0,0,23,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.727,0.0,0.2,0.273
3,3,0,0,0,23,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.769,0.0,0.2,0.231
4,4,0,0,0,74,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.889,0.0,0.2,0.111
5,5,0,0,0,19,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.727,0.0,0.2,0.273
6,6,0,0,0,26,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.769,0.0,0.2,0.231
7,7,0,0,0,19,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.667,0.0,0.2,0.333
8,8,0,0,0,31,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.824,0.0,0.2,0.176
9,9,0,0,0,33,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.846,0.0,0.2,0.154
10,10,0,0,0,12,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.5,0.0,0.2,0.5
11,11,0,0,0,21,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.667,0.0,0.2,0.333
12,12,0,0,0,35,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.842,0.0,0.2,0.158
13,13,0,0,0,10,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.5,0.0,0.2,0.5
14,14,0,0,0,26,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.769,0.0,0.2,0.231
15,15,0,0,0,19,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.7,0.0,0.2,0.3
16,16,0,0,0,29,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.765,0.0,0.2,0.235
17,17,0,0,0,31,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.833,0.0,0.2,0.167
18,18,0,0,0,21,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.7,0.0,0.2,0.3
19,19,0,0,0,39,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.85,0.0,0.2,0.15
20,0,1,0,1,35,3.0,0.25,0.083,0.0,0.75,0.917,4.0,0.2,0.174,0.0,0.8,0.826
21,1,1,0,0,31,3.0,0.25,0.6,0.0,0.75,0.4,4.0,0.2,0.25,0.0,0.8,0.75
22,2,1,0,1,93,3.0,0.25,0.239,0.0,0.75,0.761,4.0,0.2,0.17,0.0,0.8,0.83
23,3,1,0,1,11,3.0,0.25,0.0,0.0,0.75,1.0,4.0,0.2,0.333,0.0,0.8,0.667
24,4,1,0,0,9,3.0,0.25,0.667,0.0,0.75,0.333,4.0,0.2,0.0,0.0,0.8,1.0
25,5,1,0,1,27,3.0,0.25,0.273,0.0,0.75,0.727,4.0,0.2,0.312,0.0,0.8,0.688
26,6,1,0,1,17,3.0,0.25,0.083,0.0,0.75,0.917,4.0,0.2,0.2,0.0,0.8,0.8
27,7,1,0,1,14,3.0,0.25,0.167,0.0,0.75,0.833,4.0,0.2,0.375,0.0,0.8,0.625
28,8,1,0,1,24,3.0,0.25,0.154,0.0,0.75,0.846,4.0,0.2,0.273,0.0,0.8,0.727
29,9,1,0,1,59,3.0,0.25,0.167,0.0,0.75,0.833,4.0,0.2,0.138,0.0,0.8,0.862
30,10,1,0,0,53,3.0,0.25,0.24,0.0,0.75,0.76,4.0,0.2,0.071,0.0,0.8,0.929
31,11,1,0,0,36,3.0,0.25,0.278,0.0,0.75,0.722,4.0,0.2,0.056,0.0,0.8,0.944
32,12,1,0,1,5,3.0,0.25,0.0,0.0,0.75,1.0,4.0,0.2,0.667,0.0,0.8,0.333
33,13,1,0,1,21,3.0,0.25,0.182,0.0,0.75,0.818,4.0,0.2,0.3,0.0,0.8,0.7
34,14,1,0,1,69,3.0,0.25,0.229,0.0,0.75,0.771,4.0,0.2,0.176,0.0,0.8,0.824
