,subject,problem,group,choice,samplesize,Lx0,Lp0,Lf0,Lx1,Lp1,Lf1,Hx0,Hp0,Hf0,Hx1,Hp1,Hf1
0,0,0,0,1,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.774,0.0,0.2,0.226
1,1,0,0,1,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.862,0.0,0.2,0.138
2,2,0,0,1,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.88,0.0,0.2,0.12
3,3,0,0,1,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.778,0.0,0.2,0.222
4,4,0,0,1,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.87,0.0,0.2,0.13
5,5,0,0,1,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.958,0.0,0.2,0.042
6,6,0,0,0,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.8,0.0,0.2,0.2
7,7,0,0,1,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.75,0.0,0.2,0.25
8,8,0,0,0,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.81,0.0,0.2,0.19
9,9,0,0,1,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.821,0.0,0.2,0.179
10,10,0,0,0,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.885,0.0,0.2,0.115
11,11,0,0,1,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.679,0.0,0.2,0.321
12,12,0,0,0,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.833,0.0,0.2,0.167
13,13,0,0,1,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.893,0.0,0.2,0.107
14,14,0,0,1,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.806,0.0,0.2,0.194
15,15,0,0,1,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.815,0.0,0.2,0.185
16,16,0,0,0,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.667,0.0,0.2,0.333
17,17,0,0,0,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.857,0.0,0.2,0.143
18,18,0,0,1,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.864,0.0,0.2,0.136
19,19,0,0,1,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.762,0.0,0.2,0.238
20,20,0,0,1,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.778,0.0,0.2,0.222
21,21,0,0,1,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.826,0.0,0.2,0.174
22,22,0,0,1,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.741,0.0,0.2,0.259
23,23,0,0,1,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.893,0.0,0.2,0.107
24,24,0,0,1,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.682,0.0,0.2,0.318
25,25,0,0,1,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.897,0.0,0.2,0.103
26,26,0,0,1,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.84,0.0,0.2,0.16
27,27,0,0,1,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.789,0.0,0.2,0.211
28,28,0,0,1,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.833,0.0,0.2,0.167
29,29,0,0,1,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.75,0.0,0.2,0.25
30,30,0,0,0,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.625,0.0,0.2,0.375
31,31,0,0,1,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.88,0.0,0.2,0.12
32,32,0,0,1,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.792,0.0,0.2,0.208
33,33,0,0,1,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.828,0.0,0.2,0.172
34,34,0,0,0,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.704,0.0,0.2,0.296
35,35,0,0,1,50,3.0,1.0,1.0,0.0,0.0,0.0,4.0,0.8,0.828,0.0,0.2,0.172
