,subject,problem,group,choice,samplesize,Lx0,Lp0,Lf0,Lx1,Lp1,Lf1,Hx0,Hp0,Hf0,Hx1,Hp1,Hf1
0,0,0,0,1,117,-0.3,0.96,0.944,-2.1,0.04,0.056,-0.3,1.0,1.0,0.0,0.0,0.0
1,1,0,0,1,77,-0.3,0.96,0.907,-2.1,0.04,0.093,-0.3,1.0,1.0,0.0,0.0,0.0
2,2,0,0,1,106,-0.3,0.96,0.939,-2.1,0.04,0.061,-0.3,1.0,1.0,0.0,0.0,0.0
3,3,0,0,1,157,-0.3,0.96,0.976,-2.1,0.04,0.024,-0.3,1.0,1.0,0.0,0.0,0.0
4,4,0,0,1,106,-0.3,0.96,0.932,-2.1,0.04,0.068,-0.3,1.0,1.0,0.0,0.0,0.0
5,5,0,0,1,200,-0.3,0.96,0.991,-2.1,0.04,0.009,-0.3,1.0,1.0,0.0,0.0,0.0
6,6,0,0,1,171,-0.3,0.96,0.977,-2.1,0.04,0.023,-0.3,1.0,1.0,0.0,0.0,0.0
7,7,0,0,1,105,-0.3,0.96,0.945,-2.1,0.04,0.055,-0.3,1.0,1.0,0.0,0.0,0.0
8,8,0,0,1,56,-0.3,0.96,0.867,-2.1,0.04,0.133,-0.3,1.0,1.0,0.0,0.0,0.0
9,9,0,0,1,186,-0.3,0.96,0.988,-2.1,0.04,0.012,-0.3,1.0,1.0,0.0,0.0,0.0
10,10,0,0,1,114,-0.3,0.96,0.952,-2.1,0.04,0.048,-0.3,1.0,1.0,0.0,0.0,0.0
11,11,0,0,1,96,-0.3,0.96,0.933,-2.1,0.04,0.067,-0.3,1.0,1.0,0.0,0.0,0.0
12,12,0,0,1,115,-0.3,0.96,0.952,-2.1,0.04,0.048,-0.3,1.0,1.0,0.0,0.0,0.0
13,13,0,0,1,171,-0.3,0.96,0.976,-2.1,0.04,0.024,-0.3,1.0,1.0,0.0,0.0,0.0
14,14,0,0,1,73,-0.3,0.96,0.871,-2.1,0.04,0.129,-0.3,1.0,1.0,0.0,0.0,0.0
15,15,0,0,1,100,-0.3,0.96,0.94,-2.1,0.04,0.06,-0.3,1.0,1.0,0.0,0.0,0.0
16,16,0,0,1,137,-0.3,0.96,0.968,-2.1,0.04,0.032,-0.3,1.0,1.0,0.0,0.0,0.0
17,17,0,0,1,129,-0.3,0.96,0.949,-2.1,0.04,0.051,-0.3,1.0,1.0,0.0,0.0,0.0
18,18,0,0,1,101,-0.3,0.96,0.94,-2.1,0.04,0.06,-0.3,1.0,1.0,0.0,0.0,0.0
19,19,0,0,1,146,-0.3,0.96,0.971,-2.1,0.04,0.029,-0.3,1.0,1.0,0.0,0.0,0.0
20,0,1,0,1,90,-0.9,0.95,0.923,-4.2,0.05,0.077,-1.0,1.0,1.0,0.0,0.0,0.0
21,1,1,0,1,134,-0.9,0.95,0.941,-4.2,0.05,0.059,-1.0,1.0,1.0,0.0,0.0,0.0
22,2,1,0,1,45,-0.9,0.95,0.87,-4.2,0.05,0.13,-1.0,1.0,1.0,0.0,0.0,0.0
23,3,1,0,1,200,-0.9,0.95,0.969,-4.2,0.05,0.031,-1.0,1.0,1.0,0.0,0.0,0.0
24,4,1,0,1,200,-0.9,0.95,0.98,-4.2,0.05,0.02,-1.0,1.0,1.0,0.0,0.0,0.0
25,5,1,0,1,19,-0.9,0.95,0.625,-4.2,0.05,0.375,-1.0,1.0,1.0,0.0,0.0,0.0
26,6,1,0,1,10,-0.9,0.95,0.5,-4.2,0.05,0.5,-1.0,1.0,1.0,0.0,0.0,0.0
27,7,1,0,1,170,-0.9,0.95,0.947,-4.2,0.05,0.053,-1.0,1.0,1.0,0.0,0.0,0.0
28,8,1,0,1,88,-0.9,0.95,0.923,-4.2,0.05,0.077,-1.0,1.0,1.0,0.0,0.0,0.0
29,9,1,0,1,200,-0.9,0.95,0.967,-4.2,0.05,0.033,-1.0,1.0,1.0,0.0,0.0,0.0
30,10,1,0,1,200,-0.9,0.95,0.982,-4.2,0.05,0.018,-1.0,1.0,1.0,0.0,0.0,0.0
