,subject,problem,group,choice,samplesize,Lx0,Lp0,Lf0,Lx1,Lp1,Lf1,Hx0,Hp0,Hf0,Hx1,Hp1,Hf1
0,0,0,0,1,78,-0.3,0.96,0.974,-2.1,0.04,0.026,-0.3,1.0,1.0,0.0,0.0,0.0
1,1,0,0,1,64,-0.3,0.96,0.935,-2.1,0.04,0.065,-0.3,1.0,1.0,0.0,0.0,0.0
2,2,0,0,1,20,-0.3,0.96,0.833,-2.1,0.04,0.167,-0.3,1.0,1.0,0.0,0.0,0.0
3,3,0,0,1,81,-0.3,0.96,0.971,-2.1,0.04,0.029,-0.3,1.0,1.0,0.0,0.0,0.0
4,4,0,0,1,16,-0.3,0.96,0.75,-2.1,0.04,0.25,-0.3,1.0,1.0,0.0,0.0,0.0
5,5,0,0,1,68,-0.3,0.96,0.966,-2.1,0.04,0.034,-0.3,1.0,1.0,0.0,0.0,0.0
6,6,0,0,1,41,-0.3,0.96,0.917,-2.1,0.04,0.083,-0.3,1.0,1.0,0.0,0.0,0.0
7,7,0,0,1,51,-0.3,0.96,0.926,-2.1,0.04,0.074,-0.3,1.0,1.0,0.0,0.0,0.0
8,8,0,0,1,99,-0.3,0.96,0.966,-2.1,0.04,0.034,-0.3,1.0,1.0,0.0,0.0,0.0
9,9,0,0,1,69,-0.3,0.96,0.938,-2.1,0.04,0.062,-0.3,1.0,1.0,0.0,0.0,0.0
10,10,0,0,1,50,-0.3,0.96,0.917,-2.1,0.04,0.083,-0.3,1.0,1.0,0.0,0.0,0.0
11,11,0,0,1,40,-0.3,0.96,0.895,-2.1,0.04,0.105,-0.3,1.0,1.0,0.0,0.0,0.0
12,12,0,0,1,82,-0.3,0.96,0.976,-2.1,0.04,0.024,-0.3,1.0,1.0,0.0,0.0,0.0
13,13,0,0,1,91,-0.3,0.96,0.98,-2.1,0.04,0.02,-0.3,1.0,1.0,0.0,0.0,0.0
14,14,0,0,1,113,-0.3,0.96,0.982,-2.1,0.04,0.018,-0.3,1.0,1.0,0.0,0.0,0.0
15,15,0,0,1,38,-0.3,0.96,0.895,-2.1,0.04,0.105,-0.3,1.0,1.0,0.0,0.0,0.0
16,16,0,0,1,78,-0.3,0.96,0.951,-2.1,0.04,0.049,-0.3,1.0,1.0,0.0,0.0,0.0
17,17,0,0,1,75,-0.3,0.96,0.972,-2.1,0.04,0.028,-0.3,1.0,1.0,0.0,0.0,0.0
18,18,0,0,1,143,-0.3,0.96,1.0,-2.1,0.04,0.0,-0.3,1.0,1.0,0.0,0.0,0.0
19,19,0,0,1,73,-0.3,0.96,0.971,-2.1,0.04,0.029,-0.3,1.0,1.0,0.0,0.0,0.0
