,subject,problem,group,choice,samplesize,Lx0,Lp0,Lf0,Lx1,Lp1,Lf1,Hx0,Hp0,Hf0,Hx1,Hp1,Hf1
0,0,0,0,1,168,-0.3,0.96,0.939,-2.1,0.04,0.061,-0.3,1.0,1.0,0.0,0.0,0.0
1,1,0,0,1,192,-0.3,0.96,0.954,-2.1,0.04,0.046,-0.3,1.0,1.0,0.0,0.0,0.0
2,2,0,0,1,180,-0.3,0.96,0.948,-2.1,0.04,0.052,-0.3,1.0,1.0,0.0,0.0,0.0
3,3,0,0,1,124,-0.3,0.96,0.906,-2.1,0.04,0.094,-0.3,1.0,1.0,0.0,0.0,0.0
4,4,0,0,1,178,-0.3,0.96,0.943,-2.1,0.04,0.057,-0.3,1.0,1.0,0.0,0.0,0.0
5,5,0,0,1,181,-0.3,0.96,0.943,-2.1,0.04,0.057,-0.3,1.0,1.0,0.0,0.0,0.0
6,6,0,0,1,200,-0.3,0.96,0.972,-2.1,0.04,0.028,-0.3,1.0,1.0,0.0,0.0,0.0
7,7,0,0,1,170,-0.3,0.96,0.942,-2.1,0.04,0.058,-0.3,1.0,1.0,0.0,0.0,0.0
8,8,0,0,1,196,-0.3,0.96,0.954,-2.1,0.04,0.046,-0.3,1.0,1.0,0.0,0.0,0.0
9,9,0,0,1,200,-0.3,0.96,0.961,-2.1,0.04,0.039,-0.3,1.0,1.0,0.0,0.0,0.0
10,10,0,0,1,164,-0.3,0.96,0.938,-2.1,0.04,0.062,-0.3,1.0,1.0,0.0,0.0,0.0
11,11,0,0,1,200,-0.3,0.96,0.971,-2.1,0.04,0.029,-0.3,1.0,1.0,0.0,0.0,0.0
12,12,0,0,1,181,-0.3,0.96,0.948,-2.1,0.04,0.052,-0.3,1.0,1.0,0.0,0.0,0.0
13,13,0,0,1,185,-0.3,0.96,0.948,-2.1,0.04,0.052,-0.3,1.0,1.0,0.0,0.0,0.0
14,14,0,0,1,200,-0.3,0.96,0.957,-2.1,0.04,0.043,-0.3,1.0,1.0,0.0,0.0,0.0
15,15,0,0,1,127,-0.3,0.96,0.9,-2.1,0.04,0.1,-0.3,1.0,1.0,0.0,0.0,0.0
16,16,0,0,1,178,-0.3,0.96,0.947,-2.1,0.04,0.053,-0.3,1.0,1.0,0.0,0.0,0.0
17,17,0,0,1,177,-0.3,0.96,0.942,-2.1,0.04,0.058,-0.3,1.0,1.0,0.0,0.0,0.0
18,18,0,0,1,154,-0.3,0.96,0.931,-2.1,0.04,0.069,-0.3,1.0,1.0,0.0,0.0,0.0
19,19,0,0,1,200,-0.3,0.96,0.981,-2.1,0.04,0.019,-0.3,1.0,1.0,0.0,0.0,0.0
20,0,1,0,1,200,-0.9,0.95,0.958,-4.2,0.05,0.042,-1.0,1.0,1.0,0.0,0.0,0.0
21,1,1,0,1,158,-0.9,0.95,0.922,-4.2,0.05,0.078,-1.0,1.0,1.0,0.0,0.0,0.0
22,2,1,0,1,200,-0.9,0.95,0.957,-4.2,0.05,0.043,-1.0,1.0,1.0,0.0,0.0,0.0
23,3,1,0,1,200,-0.9,0.95,0.939,-4.2,0.05,0.061,-1.0,1.0,1.0,0.0,0.0,0.0
24,4,1,0,1,200,-0.9,0.95,0.951,-4.2,0.05,0.049,-1.0,1.0,1.0,0.0,0.0,0.0
25,5,1,0,1,200,-0.9,0.95,0.981,-4.2,0.05,0.019,-1.0,1.0,1.0,0.0,0.0,0.0
26,6,1,0,1,89,-0.9,0.95,0.882,-4.2,0.05,0.118,-1.0,1.0,1.0,0.0,0.0,0.0
27,7,1,0,0,200,-0.9,0.95,0.99,-4.2,0.05,0.01,-1.0,1.0,1.0,0.0,0.0,0.0
28,8,1,0,1,200,-0.9,0.95,0.958,-4.2,0.05,0.042,-1.0,1.0,1.0,0.0,0.0,0.0
29,9,1,0,1,200,-0.9,0.95,0.953,-4.2,0.05,0.047,-1.0,1.0,1.0,0.0,0.0,0.0
30,10,1,0,1,200,-0.9,0.95,0.979,-4.2,0.05,0.021,-1.0,1.0,1.0,0.0,0.0,0.0
31,11,1,0,1,119,-0.9,0.95,0.902,-4.2,0.05,0.098,-1.0,1.0,1.0,0.0,0.0,0.0
32,12,1,0,1,150,-0.9,0.95,0.922,-4.2,0.05,0.078,-1.0,1.0,1.0,0.0,0.0,0.0
33,13,1,0,1,200,-0.9,0.95,0.97,-4.2,0.05,0.03,-1.0,1.0,1.0,0.0,0.0,0.0
34,14,1,0,1,200,-0.9,0.95,0.971,-4.2,0.05,0.029,-1.0,1.0,1.0,0.0,0.0,0.0
35,15,1,0,1,200,-0.9,0.95,0.974,-4.2,0.05,0.026,-1.0,1.0,1.0,0.0,0.0,0.0
36,16,1,0,1,200,-0.9,0.95,0.946,-4.2,0.05,0.054,-1.0,1.0,1.0,0.0,0.0,0.0
37,17,1,0,1,200,-0.9,0.95,0.962,-4.2,0.05,0.038,-1.0,1.0,1.0,0.0,0.0,0.0
38,18,1,0,1,200,-0.9,0.95,0.965,-4.2,0.05,0.035,-1.0,1.0,1.0,0.0,0.0,0.0
39,19,1,0,1,116,-0.9,0.95,0.902,-4.2,0.05,0.098,-1.0,1.0,1.0,0.0,0.0,0.0
40,0,2,0,0,29,-6.3,0.3,0.5,-15.2,0.7,0.5,-12.2,1.0,1.0,0.0,0.0,0.0
41,1,2,0,0,10,-6.3,0.3,0.667,-15.2,0.7,0.333,-12.2,1.0,1.0,0.0,0.0,0.0
42,2,2,0,1,32,-6.3,0.3,0.25,-15.2,0.7,0.75,-12.2,1.0,1.0,0.0,0.0,0.0
43,3,2,0,0,8,-6.3,0.3,1.0,-15.2,0.7,0.0,-12.2,1.0,1.0,0.0,0.0,0.0
44,4,2,0,0,74,-6.3,0.3,0.429,-15.2,0.7,0.571,-12.2,1.0,1.0,0.0,0.0,0.0
45,5,2,0,1,27,-6.3,0.3,0.25,-15.2,0.7,0.75,-12.2,1.0,1.0,0.0,0.0,0.0
46,6,2,0,1,13,-6.3,0.3,0.125,-15.2,0.7,0.875,-12.2,1.0,1.0,0.0,0.0,0.0
47,7,2,0,0,4,-6.3,0.3,1.0,-15.2,0.7,0.0,-12.2,1.0,1.0,0.0,0.0,0.0
48,8,2,0,1,36,-6.3,0.3,0.25,-15.2,0.7,0.75,-12.2,1.0,1.0,0.0,0.0,0.0
49,9,2,0,0,30,-6.3,0.3,0.5,-15.2,0.7,0.5,-12.2,1.0,1.0,0.0,0.0,0.0
