,subject,problem,group,choice,samplesize,Lx0,Lp0,Lf0,Lx1,Lp1,Lf1,Hx0,Hp0,Hf0,Hx1,Hp1,Hf1
0,0,0,0,1,158,-0.3,0.96,0.932,-2.1,0.04,0.068,-0.3,1.0,1.0,0.0,0.0,0.0
1,1,0,0,1,176,-0.3,0.96,0.946,-2.1,0.04,0.054,-0.3,1.0,1.0,0.0,0.0,0.0
2,2,0,0,1,155,-0.3,0.96,0.93,-2.1,0.04,0.07,-0.3,1.0,1.0,0.0,0.0,0.0
3,3,0,0,1,200,-0.3,0.96,0.99,-2.1,0.04,0.01,-0.3,1.0,1.0,0.0,0.0,0.0
4,4,0,0,1,147,-0.3,0.96,0.921,-2.1,0.04,0.079,-0.3,1.0,1.0,0.0,0.0,0.0
5,5,0,0,1,200,-0.3,0.96,0.981,-2.1,0.04,0.019,-0.3,1.0,1.0,0.0,0.0,0.0
6,6,0,0,1,200,-0.3,0.96,0.971,-2.1,0.04,0.029,-0.3,1.0,1.0,0.0,0.0,0.0
7,7,0,0,1,165,-0.3,0.96,0.936,-2.1,0.04,0.064,-0.3,1.0,1.0,0.0,0.0,0.0
8,8,0,0,1,171,-0.3,0.96,0.941,-2.1,0.04,0.059,-0.3,1.0,1.0,0.0,0.0,0.0
9,9,0,0,1,172,-0.3,0.96,0.94,-2.1,0.04,0.06,-0.3,1.0,1.0,0.0,0.0,0.0
10,10,0,0,1,200,-0.3,0.96,0.981,-2.1,0.04,0.019,-0.3,1.0,1.0,0.0,0.0,0.0
11,11,0,0,1,175,-0.3,0.96,0.942,-2.1,0.04,0.058,-0.3,1.0,1.0,0.0,0.0,0.0
12,12,0,0,1,166,-0.3,0.96,0.929,-2.1,0.04,0.071,-0.3,1.0,1.0,0.0,0.0,0.0
13,13,0,0,1,200,-0.3,0.96,0.978,-2.1,0.04,0.022,-0.3,1.0,1.0,0.0,0.0,0.0
14,14,0,0,1,200,-0.3,0.96,0.949,-2.1,0.04,0.051,-0.3,1.0,1.0,0.0,0.0,0.0
15,15,0,0,1,200,-0.3,0.96,0.962,-2.1,0.04,0.038,-0.3,1.0,1.0,0.0,0.0,0.0
16,16,0,0,1,200,-0.3,0.96,0.991,-2.1,0.04,0.009,-0.3,1.0,1.0,0.0,0.0,0.0
17,17,0,0,1,200,-0.3,0.96,0.976,-2.1,0.04,0.024,-0.3,1.0,1.0,0.0,0.0,0.0
18,18,0,0,1,163,-0.3,0.96,0.93,-2.1,0.04,0.07,-0.3,1.0,1.0,0.0,0.0,0.0
19,19,0,0,1,200,-0.3,0.96,0.982,-2.1,0.04,0.018,-0.3,1.0,1.0,0.0,0.0,0.0
20,0,1,0,1,102,-0.9,0.95,0.898,-4.2,0.05,0.102,-1.0,1.0,1.0,0.0,0.0,0.0
21,1,1,0,1,195,-0.9,0.95,0.941,-4.2,0.05,0.059,-1.0,1.0,1.0,0.0,0.0,0.0
22,2,1,0,1,143,-0.9,0.95,0.92,-4.2,0.05,0.08,-1.0,1.0,1.0,0.0,0.0,0.0
23,3,1,0,1,200,-0.9,0.95,0.965,-4.2,0.05,0.035,-1.0,1.0,1.0,0.0,0.0,0.0
24,4,1,0,1,200,-0.9,0.95,0.951,-4.2,0.05,0.049,-1.0,1.0,1.0,0.0,0.0,0.0
25,5,1,0,1,200,-0.9,0.95,0.952,-4.2,0.05,0.048,-1.0,1.0,1.0,0.0,0.0,0.0
26,6,1,0,1,200,-0.9,0.95,0.962,-4.2,0.05,0.038,-1.0,1.0,1.0,0.0,0.0,0.0
27,7,1,0,1,200,-0.9,0.95,0.947,-4.2,0.05,0.053,-1.0,1.0,1.0,0.0,0.0,0.0
28,8,1,0,1,200,-0.9,0.95,0.969,-4.2,0.05,0.031,-1.0,1.0,1.0,0.0,0.0,0.0
29,9,1,0,1,174,-0.9,0.95,0.938,-4.2,0.05,0.062,-1.0,1.0,1.0,0.0,0.0,0.0
30,10,1,0,1,200,-0.9,0.95,0.96,-4.2,0.05,0.04,-1.0,1.0,1.0,0.0,0.0,0.0
31,11,1,0,1,200,-0.9,0.95,0.969,-4.2,0.05,0.031,-1.0,1.0,1.0,0.0,0.0,0.0
32,12,1,0,1,95,-0.9,0.95,0.885,-4.2,0.05,0.115,-1.0,1.0,1.0,0.0,0.0,0.0
33,13,1,0,1,200,-0.9,0.95,0.949,-4.2,0.05,0.051,-1.0,1.0,1.0,0.0,0.0,0.0
34,14,1,0,1,200,-0.9,0.95,0.978,-4.2,0.05,0.022,-1.0,1.0,1.0,0.0,0.0,0.0
35,15,1,0,1,200,-0.9,0.95,0.958,-4.2,0.05,0.042,-1.0,1.0,1.0,0.0,0.0,0.0
36,16,1,0,1,200,-0.9,0.95,0.945,-4.2,0.05,0.055,-1.0,1.0,1.0,0.0,0.0,0.0
37,17,1,0,1,148,-0.9,0.95,0.915,-4.2,0.05,0.085,-1.0,1.0,1.0,0.0,0.0,0.0
38,18,1,0,1,200,-0.9,0.95,0.966,-4.2,0.05,0.034,-1.0,1.0,1.0,0.0,0.0,0.0
39,19,1,0,1,200,-0.9,0.95,0.949,-4.2,0.05,0.051,-1.0,1.0,1.0,0.0,0.0,0.0
40,0,2,0,1,13,-6.3,0.3,0.125,-15.2,0.7,0.875,-12.2,1.0,1.0,0.0,0.0,0.0
41,1,2,0,0,11,-6.3,0.3,0.667,-15.2,0.7,0.333,-12.2,1.0,1.0,0.0,0.0,0.0
42,2,2,0,1,25,-6.3,0.3,0.231,-15.2,0.7,0.769,-12.2,1.0,1.0,0.0,0.0,0.0
43,3,2,0,1,21,-6.3,0.3,0.2,-15.2,0.7,0.8,-12.2,1.0,1.0,0.0,0.0,0.0
44,4,2,0,0,9,-6.3,0.3,1.0,-15.2,0.7,0.0,-12.2,1.0,1.0,0.0,0.0,0.0
45,5,2,0,1,14,-6.3,0.3,0.0,-15.2,0.7,1.0,-12.2,1.0,1.0,0.0,0.0,0.0
