,subject,problem,group,choice,samplesize,Lx0,Lp0,Lf0,Lx1,Lp1,Lf1,Hx0,Hp0,Hf0,Hx1,Hp1,Hf1
0,0,0,0,1,200,-0.3,0.96,0.981,-2.1,0.04,0.019,-0.3,1.0,1.0,0.0,0.0,0.0
1,1,0,0,1,200,-0.3,0.96,0.931,-2.1,0.04,0.069,-0.3,1.0,1.0,0.0,0.0,0.0
2,2,0,0,1,200,-0.3,0.96,0.97,-2.1,0.04,0.03,-0.3,1.0,1.0,0.0,0.0,0.0
3,3,0,0,1,200,-0.3,0.96,0.969,-2.1,0.04,0.031,-0.3,1.0,1.0,0.0,0.0,0.0
4,4,0,0,1,200,-0.3,0.96,0.978,-2.1,0.04,0.022,-0.3,1.0,1.0,0.0,0.0,0.0
5,5,0,0,1,200,-0.3,0.96,0.967,-2.1,0.04,0.033,-0.3,1.0,1.0,0.0,0.0,0.0
6,6,0,0,1,200,-0.3,0.96,0.969,-2.1,0.04,0.031,-0.3,1.0,1.0,0.0,0.0,0.0
7,7,0,0,1,200,-0.3,0.96,0.978,-2.1,0.04,0.022,-0.3,1.0,1.0,0.0,0.0,0.0
8,8,0,0,1,200,-0.3,0.96,0.923,-2.1,0.04,0.077,-0.3,1.0,1.0,0.0,0.0,0.0
9,9,0,0,1,200,-0.3,0.96,0.961,-2.1,0.04,0.039,-0.3,1.0,1.0,0.0,0.0,0.0
10,10,0,0,1,200,-0.3,0.96,0.97,-2.1,0.04,0.03,-0.3,1.0,1.0,0.0,0.0,0.0
11,11,0,0,1,200,-0.3,0.96,1.0,-2.1,0.04,0.0,-0.3,1.0,1.0,0.0,0.0,0.0
12,12,0,0,1,200,-0.3,0.96,0.939,-2.1,0.04,0.061,-0.3,1.0,1.0,0.0,0.0,0.0
13,13,0,0,1,200,-0.3,0.96,0.978,-2.1,0.04,0.022,-0.3,1.0,1.0,0.0,0.0,0.0
14,14,0,0,1,200,-0.3,0.96,0.953,-2.1,0.04,0.047,-0.3,1.0,1.0,0.0,0.0,0.0
15,15,0,0,1,200,-0.3,0.96,0.964,-2.1,0.04,0.036,-0.3,1.0,1.0,0.0,0.0,0.0
16,16,0,0,1,200,-0.3,0.96,0.893,-2.1,0.04,0.107,-0.3,1.0,1.0,0.0,0.0,0.0
17,17,0,0,1,200,-0.3,0.96,0.981,-2.1,0.04,0.019,-0.3,1.0,1.0,0.0,0.0,0.0
18,18,0,0,1,200,-0.3,0.96,0.965,-2.1,0.04,0.035,-0.3,1.0,1.0,0.0,0.0,0.0
19,19,0,0,1,200,-0.3,0.96,0.961,-2.1,0.04,0.039,-0.3,1.0,1.0,0.0,0.0,0.0
20,0,1,0,0,200,-0.9,0.95,0.96,-4.2,0.05,0.04,-1.0,1.0,1.0,0.0,0.0,0.0
21,1,1,0,0,200,-0.9,0.95,0.949,-4.2,0.05,0.051,-1.0,1.0,1.0,0.0,0.0,0.0
22,2,1,0,0,200,-0.9,0.95,0.96,-4.2,0.05,0.04,-1.0,1.0,1.0,0.0,0.0,0.0
23,3,1,0,0,200,-0.9,0.95,0.95,-4.2,0.05,0.05,-1.0,1.0,1.0,0.0,0.0,0.0
24,4,1,0,0,200,-0.9,0.95,0.969,-4.2,0.05,0.031,-1.0,1.0,1.0,0.0,0.0,0.0
25,5,1,0,0,200,-0.9,0.95,0.906,-4.2,0.05,0.094,-1.0,1.0,1.0,0.0,0.0,0.0
26,6,1,0,0,200,-0.9,0.95,0.969,-4.2,0.05,0.031,-1.0,1.0,1.0,0.0,0.0,0.0
27,7,1,0,0,200,-0.9,0.95,0.943,-4.2,0.05,0.057,-1.0,1.0,1.0,0.0,0.0,0.0
28,8,1,0,0,200,-0.9,0.95,0.933,-4.2,0.05,0.067,-1.0,1.0,1.0,0.0,0.0,0.0
29,9,1,0,0,200,-0.9,0.95,0.959,-4.2,0.05,0.041,-1.0,1.0,1.0,0.0,0.0,0.0
30,10,1,0,0,200,-0.9,0.95,0.954,-4.2,0.05,0.046,-1.0,1.0,1.0,0.0,0.0,0.0
31,11,1,0,0,200,-0.9,0.95,0.958,-4.2,0.05,0.042,-1.0,1.0,1.0,0.0,0.0,0.0
32,12,1,0,0,200,-0.9,0.95,0.97,-4.2,0.05,0.03,-1.0,1.0,1.0,0.0,0.0,0.0
33,13,1,0,0,200,-0.9,0.95,0.967,-4.2,0.05,0.033,-1.0,1.0,1.0,0.0,0.0,0.0
34,14,1,0,0,200,-0.9,0.95,0.905,-4.2,0.05,0.095,-1.0,1.0,1.0,0.0,0.0,0.0
35,15,1,0,0,200,-0.9,0.95,0.971,-4.2,0.05,0.029,-1.0,1.0,1.0,0.0,0.0,0.0
36,16,1,0,0,200,-0.9,0.95,0.949,-4.2,0.05,0.051,-1.0,1.0,1.0,0.0,0.0,0.0
37,17,1,0,0,200,-0.9,0.95,0.969,-4.2,0.05,0.031,-1.0,1.0,1.0,0.0,0.0,0.0
38,18,1,0,0,200,-0.9,0.95,0.98,-4.2,0.05,0.02,-1.0,1.0,1.0,0.0,0.0,0.0
39,19,1,0,0,200,-0.9,0.95,0.978,-4.2,0.05,0.022,-1.0,1.0,1.0,0.0,0.0,0.0
40,0,2,0,1,8,-6.3,0.3,0.167,-15.2,0.7,0.833,-12.2,1.0,1.0,0.0,0.0,0.0
41,1,2,0,1,7,-6.3,0.3,0.0,-15.2,0.7,1.0,-12.2,1.0,1.0,0.0,0.0,0.0
42,2,2,0,1,8,-6.3,0.3,0.2,-15.2,0.7,0.8,-12.2,1.0,1.0,0.0,0.0,0.0
43,3,2,0,1,7,-6.3,0.3,0.0,-15.2,0.7,1.0,-12.2,1.0,1.0,0.0,0.0,0.0
44,4,2,0,1,13,-6.3,0.3,0.25,-15.2,0.7,0.75,-12.2,1.0,1.0,0.0,0.0,0.0
45,5,2,0,1,22,-6.3,0.3,0.333,-15.2,0.7,0.667,-12.2,1.0,1.0,0.0,0.0,0.0
46,6,2,0,1,14,-6.3,0.3,0.286,-15.2,0.7,0.714,-12.2,1.0,1.0,0.0,0.0,0.0
47,7,2,0,1,8,-6.3,0.3,0.2,-15.2,0.7,0.8,-12.2,1.0,1.0,0.0,0.0,0.0
48,8,2,0,1,7,-6.3,0.3,0.0,-15.2,0.7,1.0,-12.2,1.0,1.0,0.0,0.0,0.0
49,9,2,0,1,12,-6.3,0.3,0.25,-15.2,0.7,0.75,-12.2,1.0,1.0,0.0,0.0,0.0
50,10,2,0,1,15,-6.3,0.3,0.286,-15.2,0.7,0.714,-12.2,1.0,1.0,0.0,0.0,0.0
51,11,2,0,1,17,-6.3,0.3,0.333,-15.2,0.7,0.667,-12.2,1.0,1.0,0.0,0.0,0.0
52,12,2,0,1,7,-6.3,0.3,0.0,-15.2,0.7,1.0,-12.2,1.0,1.0,0.0,0.0,0.0
53,13,2,0,1,8,-6.3,0.3,0.2,-15.2,0.7,0.8,-12.2,1.0,1.0,0.0,0.0,0.0
54,14,2,0,1,5,-6.3,0.3,0.0,-15.2,0.7,1.0,-12.2,1.0,1.0,0.0,0.0,0.0
55,15,2,0,1,7,-6.3,0.3,0.0,-15.2,0.7,1.0,-12.2,1.0,1.0,0.0,0.0,0.0
56,16,2,0,0,7,-6.3,0.3,0.75,-15.2,0.7,0.25,-12.2,1.0,1.0,0.0,0.0,0.0
57,17,2,0,0,7,-6.3,0.3,1.0,-15.2,0.7,0.0,-12.2,1.0,1.0,0.0,0.0,0.0
58,18,2,0,1,8,-6.3,0.3,0.2,-15.2,0.7,0.8,-12.2,1.0,1.0,0.0,0.0,0.0
59,19,2,0,1,11,-6.3,0.3,0.2,-15.2,0.7,0.8,-12.2,1.0,1.0,0.0,0.0,0.0
60,0,3,0,0,4,-25.6,1.0,1.0,0.0,0.0,0.0,-10.0,0.2,0.0,-29.2,0.8,1.0
61,1,3,0,0,11,-25.6,1.0,1.0,0.0,0.0,0.0,-10.0,0.2,0.2,-29.2,0.8,0.8
62,2,3,0,1,2,-25.6,1.0,1.0,0.0,0.0,0.0,-10.0,0.2,1.0,-29.2,0.8,0.0
63,3,3,0,0,11,-25.6,1.0,1.0,0.0,0.0,0.0,-10.0,0.2,0.2,-29.2,0.8,0.8
64,4,3,0,1,2,-25.6,1.0,1.0,0.0,0.0,0.0,-10.0,0.2,1.0,-29.2,0.8,0.0
65,5,3,0,1,2,-25.6,1.0,1.0,0.0,0.0,0.0,-10.0,0.2,1.0,-29.2,0.8,0.0
66,6,3,0,0,4,-25.6,1.0,1.0,0.0,0.0,0.0,-10.0,0.2,0.0,-29.2,0.8,1.0
67,7,3,0,0,4,-25.6,1.0,1.0,0.0,0.0,0.0,-10.0,0.2,0.0,-29.2,0.8,1.0
68,8,3,0,0,6,-25.6,1.0,1.0,0.0,0.0,0.0,-10.0,0.2,0.0,-29.2,0.8,1.0
69,9,3,0,0,4,-25.6,1.0,1.0,0.0,0.0,0.0,-10.0,0.2,0.0,-29.2,0.8,1.0
70,10,3,0,1,7,-25.6,1.0,1.0,0.0,0.0,0.0,-10.0,0.2,0.5,-29.2,0.8,0.5
71,11,3,0,1,2,-25.6,1.0,1.0,0.0,0.0,0.0,-10.0,0.2,1.0,-29.2,0.8,0.0
72,12,3,0,0,4,-25.6,1.0,1.0,0.0,0.0,0.0,-10.0,0.2,0.0,-29.2,0.8,1.0
73,13,3,0,0,5,-25.6,1.0,1.0,0.0,0.0,0.0,-10.0,0.2,0.0,-29.2,0.8,1.0
74,14,3,0,0,4,-25.6,1.0,1.0,0.0,0.0,0.0,-10.0,0.2,0.0,-29.2,0.8,1.0
75,15,3,0,0,4,-25.6,1.0,1.0,0.0,0.0,0.0,-10.0,0.2,0.0,-29.2,0.8,1.0
76,16,3,0,0,4,-25.6,1.0,1.0,0.0,0.0,0.0,-10.0,0.2,0.0,-29.2,0.8,1.0
77,17,3,0,0,4,-25.6,1.0,1.0,0.0,0.0,0.0,-10.0,0.2,0.0,-29.2,0.8,1.0
78,18,3,0,1,2,-25.6,1.0,1.0,0.0,0.0,0.0,-10.0,0.2,1.0,-29.2,0.8,0.0
