,subject,problem,group,choice,samplesize,Lx0,Lp0,Lf0,Lx1,Lp1,Lf1,Hx0,Hp0,Hf0,Hx1,Hp1,Hf1
0,0,0,0,1,163,-0.3,0.96,0.974,-2.1,0.04,0.026,-0.3,1.0,1.0,0.0,0.0,0.0
1,1,0,0,1,153,-0.3,0.96,0.974,-2.1,0.04,0.026,-0.3,1.0,1.0,0.0,0.0,0.0
2,2,0,0,1,127,-0.3,0.96,0.961,-2.1,0.04,0.039,-0.3,1.0,1.0,0.0,0.0,0.0
3,3,0,0,1,200,-0.3,0.96,0.991,-2.1,0.04,0.009,-0.3,1.0,1.0,0.0,0.0,0.0
4,4,0,0,1,115,-0.3,0.96,0.948,-2.1,0.04,0.052,-0.3,1.0,1.0,0.0,0.0,0.0
5,5,0,0,1,54,-0.3,0.96,0.839,-2.1,0.04,0.161,-0.3,1.0,1.0,0.0,0.0,0.0
6,6,0,0,1,158,-0.3,0.96,0.976,-2.1,0.04,0.024,-0.3,1.0,1.0,0.0,0.0,0.0
7,7,0,0,1,165,-0.3,0.96,0.978,-2.1,0.04,0.022,-0.3,1.0,1.0,0.0,0.0,0.0
8,8,0,0,1,91,-0.3,0.96,0.927,-2.1,0.04,0.073,-0.3,1.0,1.0,0.0,0.0,0.0
9,9,0,0,1,118,-0.3,0.96,0.956,-2.1,0.04,0.044,-0.3,1.0,1.0,0.0,0.0,0.0
10,10,0,0,1,128,-0.3,0.96,0.955,-2.1,0.04,0.045,-0.3,1.0,1.0,0.0,0.0,0.0
11,11,0,0,1,200,-0.3,0.96,0.991,-2.1,0.04,0.009,-0.3,1.0,1.0,0.0,0.0,0.0
12,12,0,0,1,140,-0.3,0.96,0.959,-2.1,0.04,0.041,-0.3,1.0,1.0,0.0,0.0,0.0
13,13,0,0,1,102,-0.3,0.96,0.942,-2.1,0.04,0.058,-0.3,1.0,1.0,0.0,0.0,0.0
14,14,0,0,1,161,-0.3,0.96,0.976,-2.1,0.04,0.024,-0.3,1.0,1.0,0.0,0.0,0.0
15,15,0,0,1,200,-0.3,0.96,1.0,-2.1,0.04,0.0,-0.3,1.0,1.0,0.0,0.0,0.0
16,16,0,0,1,158,-0.3,0.96,0.975,-2.1,0.04,0.025,-0.3,1.0,1.0,0.0,0.0,0.0
17,17,0,0,1,132,-0.3,0.96,0.958,-2.1,0.04,0.042,-0.3,1.0,1.0,0.0,0.0,0.0
18,18,0,0,1,120,-0.3,0.96,0.947,-2.1,0.04,0.053,-0.3,1.0,1.0,0.0,0.0,0.0
19,19,0,0,1,146,-0.3,0.96,0.971,-2.1,0.04,0.029,-0.3,1.0,1.0,0.0,0.0,0.0
20,0,1,0,1,196,-0.9,0.95,0.955,-4.2,0.05,0.045,-1.0,1.0,1.0,0.0,0.0,0.0
21,1,1,0,0,200,-0.9,0.95,0.99,-4.2,0.05,0.01,-1.0,1.0,1.0,0.0,0.0,0.0
