,subject,problem,group,choice,samplesize,Lx0,Lp0,Lf0,Lx1,Lp1,Lf1,Hx0,Hp0,Hf0,Hx1,Hp1,Hf1
0,0,0,0,1,19,-0.3,0.96,0.875,-2.1,0.04,0.125,-0.3,1.0,1.0,0.0,0.0,0.0
1,1,0,0,1,30,-0.3,0.96,0.875,-2.1,0.04,0.125,-0.3,1.0,1.0,0.0,0.0,0.0
2,2,0,0,1,18,-0.3,0.96,0.857,-2.1,0.04,0.143,-0.3,1.0,1.0,0.0,0.0,0.0
3,3,0,0,1,22,-0.3,0.96,0.909,-2.1,0.04,0.091,-0.3,1.0,1.0,0.0,0.0,0.0
4,4,0,0,1,25,-0.3,0.96,0.923,-2.1,0.04,0.077,-0.3,1.0,1.0,0.0,0.0,0.0
5,5,0,0,1,45,-0.3,0.96,0.958,-2.1,0.04,0.042,-0.3,1.0,1.0,0.0,0.0,0.0
6,6,0,0,1,63,-0.3,0.96,0.966,-2.1,0.04,0.034,-0.3,1.0,1.0,0.0,0.0,0.0
7,7,0,0,1,61,-0.3,0.96,0.969,-2.1,0.04,0.031,-0.3,1.0,1.0,0.0,0.0,0.0
8,8,0,0,1,23,-0.3,0.96,0.917,-2.1,0.04,0.083,-0.3,1.0,1.0,0.0,0.0,0.0
9,9,0,0,1,84,-0.3,0.96,1.0,-2.1,0.04,0.0,-0.3,1.0,1.0,0.0,0.0,0.0
10,10,0,0,1,42,-0.3,0.96,0.941,-2.1,0.04,0.059,-0.3,1.0,1.0,0.0,0.0,0.0
11,11,0,0,1,73,-0.3,0.96,1.0,-2.1,0.04,0.0,-0.3,1.0,1.0,0.0,0.0,0.0
12,12,0,0,1,55,-0.3,0.96,0.966,-2.1,0.04,0.034,-0.3,1.0,1.0,0.0,0.0,0.0
13,13,0,0,1,15,-0.3,0.96,0.778,-2.1,0.04,0.222,-0.3,1.0,1.0,0.0,0.0,0.0
14,14,0,0,1,80,-0.3,0.96,0.978,-2.1,0.04,0.022,-0.3,1.0,1.0,0.0,0.0,0.0
15,15,0,0,1,63,-0.3,0.96,0.964,-2.1,0.04,0.036,-0.3,1.0,1.0,0.0,0.0,0.0
16,16,0,0,1,18,-0.3,0.96,0.75,-2.1,0.04,0.25,-0.3,1.0,1.0,0.0,0.0,0.0
17,17,0,0,1,29,-0.3,0.96,0.941,-2.1,0.04,0.059,-0.3,1.0,1.0,0.0,0.0,0.0
18,18,0,0,1,62,-0.3,0.96,0.971,-2.1,0.04,0.029,-0.3,1.0,1.0,0.0,0.0,0.0
19,19,0,0,1,91,-0.3,0.96,1.0,-2.1,0.04,0.0,-0.3,1.0,1.0,0.0,0.0,0.0
20,0,1,0,1,56,-0.9,0.95,0.967,-4.2,0.05,0.033,-1.0,1.0,1.0,0.0,0.0,0.0
21,1,1,0,1,14,-0.9,0.95,0.857,-4.2,0.05,0.143,-1.0,1.0,1.0,0.0,0.0,0.0
22,2,1,0,1,36,-0.9,0.95,0.947,-4.2,0.05,0.053,-1.0,1.0,1.0,0.0,0.0,0.0
23,3,1,0,1,13,-0.9,0.95,0.857,-4.2,0.05,0.143,-1.0,1.0,1.0,0.0,0.0,0.0
24,4,1,0,1,20,-0.9,0.95,0.909,-4.2,0.05,0.091,-1.0,1.0,1.0,0.0,0.0,0.0
25,5,1,0,1,16,-0.9,0.95,0.909,-4.2,0.05,0.091,-1.0,1.0,1.0,0.0,0.0,0.0
26,6,1,0,1,52,-0.9,0.95,0.96,-4.2,0.05,0.04,-1.0,1.0,1.0,0.0,0.0,0.0
27,7,1,0,1,15,-0.9,0.95,0.8,-4.2,0.05,0.2,-1.0,1.0,1.0,0.0,0.0,0.0
28,8,1,0,1,5,-0.9,0.95,0.75,-4.2,0.05,0.25,-1.0,1.0,1.0,0.0,0.0,0.0
29,9,1,0,1,8,-0.9,0.95,0.667,-4.2,0.05,0.333,-1.0,1.0,1.0,0.0,0.0,0.0
30,10,1,0,1,24,-0.9,0.95,0.909,-4.2,0.05,0.091,-1.0,1.0,1.0,0.0,0.0,0.0
31,11,1,0,1,12,-0.9,0.95,0.857,-4.2,0.05,0.143,-1.0,1.0,1.0,0.0,0.0,0.0
32,12,1,0,1,26,-0.9,0.95,0.917,-4.2,0.05,0.083,-1.0,1.0,1.0,0.0,0.0,0.0
33,13,1,0,1,72,-0.9,0.95,0.977,-4.2,0.05,0.023,-1.0,1.0,1.0,0.0,0.0,0.0
34,14,1,0,1,78,-0.9,0.95,1.0,-4.2,0.05,0.0,-1.0,1.0,1.0,0.0,0.0,0.0
35,15,1,0,1,17,-0.9,0.95,0.889,-4.2,0.05,0.111,-1.0,1.0,1.0,0.0,0.0,0.0
36,16,1,0,1,3,-0.9,0.95,0.5,-4.2,0.05,0.5,-1.0,1.0,1.0,0.0,0.0,0.0
37,17,1,0,1,2,-0.9,0.95,0.0,-4.2,0.05,1.0,-1.0,1.0,1.0,0.0,0.0,0.0
38,18,1,0,1,11,-0.9,0.95,0.75,-4.2,0.05,0.25,-1.0,1.0,1.0,0.0,0.0,0.0
39,19,1,0,1,86,-0.9,0.95,0.977,-4.2,0.05,0.023,-1.0,1.0,1.0,0.0,0.0,0.0
40,0,2,0,0,16,-6.3,0.3,0.273,-15.2,0.7,0.727,-12.2,1.0,1.0,0.0,0.0,0.0
41,1,2,0,0,12,-6.3,0.3,0.333,-15.2,0.7,0.667,-12.2,1.0,1.0,0.0,0.0,0.0
42,2,2,0,0,15,-6.3,0.3,0.3,-15.2,0.7,0.7,-12.2,1.0,1.0,0.0,0.0,0.0
